AGYSUB,ACC,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
HFHA,AC,201907,D,21,,A,11,0110,1,EL-12,N,15,F,1,1,144000,00.0
HFHA,AC,201907,C,21,,A,11,0110,1,EL-12,N,15,F,1,1,144000,00.0
HFHA,AC,201908,E,21,,A,11,0110,1,EL-12,M,15,F,1,1,135000,00.0
HSAA,AC,201606,C,13,11,A,11,0110,1,GS-11,F,15,F,1,1,064650,00.0
HSAB,AA,201412,F,21,15,D,11,0110,1,GS-15,O,10,F,1,1,157100,08.1
HSAB,AC,201601,F,17,14,E,11,0110,1,GS-14,N,10,F,1,1,141555,12.3
HSAB,AC,201612,E,13,13,B,11,0110,1,GS-13,J,15,F,1,1,107505,02.1
HSAB,AA,201707,E,17,14,D,11,0110,1,GS-14,K,15,F,1,1,112021,07.9
HSAB,AA,201505,D,17,13,C,11,0110,1,GS-13,I,10,F,1,1,093851,04.8
HSAB,AA,201512,D,07,14,E,11,0110,1,GS-14,K,10,F,1,1,110902,13.3
HSAB,AC,201512,D,13,14,D,11,0110,1,GS-14,J,15,F,1,1,107325,08.8
HSAB,AC,201512,D,22,13,C,11,0110,1,GS-13,I,15,F,1,1,096878,04.3
HSAB,AC,201512,F,17,14,D,11,0110,1,GS-14,J,15,F,1,1,107325,08.2
HSAB,AA,201706,D,13,12,D,11,0110,1,GS-12,H,10,F,1,1,087693,07.9
HSAB,AA,201606,H,17,14,D,11,0110,1,GS-14,J,10,F,1,1,108887,08.3
HSAB,AA,201606,C,13,14,D,11,0110,1,GS-14,J,10,F,1,1,108887,07.0
HSAB,AA,201606,G,17,14,B,11,0110,1,GS-14,L,10,F,1,1,127036,02.7
HSAB,AA,201606,E,13,14,E,11,0110,1,GS-14,L,10,F,1,1,123406,13.1
HSAB,AC,201606,G,17,14,E,11,0110,1,GS-14,K,10,F,1,1,116146,13.3
HSAB,AA,201606,H,17,14,H,11,0110,1,GS-14,L,10,F,1,1,127036,28.0
HSAB,AC,201704,D,17,13,D,11,0110,1,GS-13,I,15,F,1,1,097956,05.7
HSAB,AA,201702,H,17,14,D,11,0110,1,GS-14,N,10,F,1,1,141894,05.7
HSAB,AA,201708,D,13,14,D,11,0110,1,GS-14,K,10,F,1,1,112021,07.7
HSAB,AC,201705,E,17,14,A,11,0110,1,GS-14,K,15,F,1,1,112021,00.0
HSAB,AA,201708,D,17,12,C,11,0110,1,GS-12,H,10,F,1,1,082377,03.3
HSAB,AA,201610,E,13,13,D,11,0110,1,GS-13,I,10,F,1,1,092145,06.2
HSAB,AA,201508,C,17,13,D,11,0110,1,GS-13,I,10,F,1,1,090823,06.8
HSAB,AC,201701,F,17,14,A,11,0110,1,GS-14,K,15,F,1,1,112021,00.0
HSAB,AC,201701,E,17,14,F,11,0110,1,GS-14,M,10,F,1,1,130692,17.3
HSAB,AA,201410,C,13,12,D,11,0110,1,GS-12,H,10,F,1,1,080662,05.3
HSAB,AA,201511,C,13,12,D,11,0110,1,GS-12,H,10,F,1,1,081471,05.2
HSAB,AC,201601,H,17,14,A,11,0110,1,GS-14,M,15,F,1,1,130666,00.0
HSAB,AA,201902,E,04,14,D,11,0110,1,GS-14,M,10,F,1,1,132818,06.5
HSAB,AC,201909,C,04,12,A,11,0110,1,GS-12,H,15,F,1,1,083398,00.0
HSAC,AC,201609,B,17,11,A,11,0110,1,GS-11,F,15,F,1,1,064650,00.0
HSAC,AC,201802,F,21,12,A,11,0110,1,GS-12,H,15,F,1,1,081548,00.0
HSAC,AC,201506,C,17,12,A,11,0110,1,GS-12,G,15,F,1,1,076378,00.0
HSAC,AC,201807,B,17,11,A,11,0110,1,GS-11,F,15,F,1,1,068036,00.0
HSAC,AA,201701,D,17,12,D,11,0110,1,GS-12,H,10,F,1,1,082377,06.4
HSAC,AC,201805,D,17,12,A,11,0110,1,GS-12,H,15,F,1,1,081548,00.0
HSAC,AC,201610,D,17,12,B,11,0110,1,GS-12,G,15,F,1,1,077490,02.5
HSAC,AC,201604,D,17,11,A,11,0110,1,GS-11,G,15,F,1,1,077579,00.0
HSAC,AA,201804,D,17,11,B,11,0110,1,GS-11,G,15,F,1,1,070304,02.5
HSAC,AC,201507,C,17,12,A,11,0110,1,GS-12,G,15,F,1,1,076378,00.0
HSAC,AC,201808,E,21,12,A,11,0110,1,GS-12,H,15,F,1,1,081548,00.0
HSAC,AA,201902,E,21,15,E,11,0110,1,GS-15,N,10,F,1,1,142443,11.5
HSBB,AA,201807,E,13,14,E,11,0110,1,GS-14,K,10,F,1,1,114590,11.9
HSBB,AC,201608,F,17,13,E,11,0110,1,GS-13,I,15,F,1,1,098289,10.8
HSBC,AD,201609,C,17,,A,51,0110,1,SV-I,G,38,F,1,1,075202,00.0
HSBC,AD,201609,C,14,,D,51,0110,1,SV-I,H,38,F,1,1,084877,05.0
HSBC,AD,201809,G,18,,A,51,0110,1,SV-J,M,38,F,1,1,135667,00.0
HSBC,AD,201807,D,17,,A,51,0110,1,SV-H,F,38,F,1,1,064951,00.0
HSBC,AD,201805,B,04,,A,51,0110,1,SV-H,I,38,F,1,1,096548,00.0
HSBC,AD,201702,H,15,,B,51,0110,1,SV-H,G,38,F,1,1,075156,02.1
HSBC,AD,201607,D,17,,C,51,0110,1,SV-I,H,38,F,1,1,084877,04.0
HSBD,AA,201801,E,17,13,C,11,0110,1,GS-13,I,10,F,1,1,096970,03.6
HSBD,AC,201801,C,13,11,A,11,0110,1,GS-11,F,15,F,1,1,068036,00.0
HSBD,AC,201508,C,13,11,A,11,0110,1,GS-11,F,15,F,1,1,063722,00.0
HSCA,AC,201505,E,21,14,A,51,0110,1,GS-14,J,15,F,1,1,107325,00.0
HSCA,AA,201502,H,21,15,F,51,0110,1,GS-15,N,10,F,1,1,143079,17.3
HSCA,AC,201706,B,17,09,A,51,0110,1,GS-09,E,15,F,1,1,054972,00.0
HSCB,AC,201611,I,18,13,H,11,0110,1,GS-13,K,20,F,2,1,119794,29.6
HSCB,AA,201504,E,13,13,E,11,0110,1,GS-13,I,10,F,1,1,099905,10.4
HSCB,AC,201508,D,17,13,A,11,0110,1,GS-13,K,15,F,1,1,118069,00.0
HSCB,AC,201809,D,17,13,A,11,0110,1,GS-13,J,10,F,1,1,100203,00.0
HSCB,AD,201411,C,17,13,A,11,0110,1,GS-13,H,48,F,2,1,089924,00.0
HSCB,AA,201509,E,17,15,A,11,0110,1,GS-15,M,10,F,1,1,134662,00.0
HSCB,AD,201501,H,17,13,A,11,0110,1,GS-13,I,48,F,2,1,090823,00.0
HU03,AC,201908,D,17,09,A,42,0110,1,GS-09,E,15,F,1,1,055722,00.0
HU03,AC,201908,E,17,09,A,42,0110,1,GS-09,E,15,F,1,1,055722,00.0
HU04,AC,201903,D,21,09,A,13,0110,1,GS-09,E,15,F,1,1,054095,00.0
HU04,AC,201904,C,17,09,A,13,0110,1,GS-09,E,15,F,1,1,054095,00.0
HU06,AC,201811,I,17,09,D,48,0110,1,GS-09,G,10,F,1,1,070357,09.4
HU06,AC,201702,C,17,09,A,48,0110,1,GS-09,E,15,F,1,1,053030,00.0
HU08,AC,201701,G,17,09,A,08,0110,1,GS-09,E,15,F,1,1,053912,00.0
HU09,AC,201707,H,17,09,A,13,0110,1,GS-09,E,15,F,1,1,052204,00.0
HU09,AC,201707,D,13,09,B,13,0110,1,GS-09,F,15,F,1,1,066128,02.8
HU09,AC,201709,H,13,09,C,13,0110,1,GS-09,E,15,F,1,1,052204,04.0
HURR,AC,201504,E,13,13,A,11,0110,1,GS-13,J,15,F,1,1,108987,00.0
HURR,AC,201609,E,17,09,A,42,0110,1,GS-09,E,15,F,1,1,052338,00.0
HURR,AC,201802,D,17,12,A,11,0110,1,GS-12,H,15,F,1,1,081548,00.0
HURR,AC,201803,F,22,12,A,11,0110,1,GS-12,H,15,F,1,1,081548,00.0
HURR,AC,201701,J,21,14,C,11,0110,1,GS-14,N,10,F,1,1,145629,04.3
HURR,AC,201805,E,21,12,A,11,0110,1,GS-12,H,15,F,1,1,081548,00.0
HURR,AC,201909,C,13,09,A,48,0110,1,GS-09,E,15,F,1,1,055237,00.0
HUTT,AA,201606,F,04,14,D,11,0110,1,GS-14,N,10,F,1,1,141555,05.1
HUTT,AC,201805,E,13,14,D,11,0110,1,GS-14,K,10,F,1,1,118410,07.9
HUTT,AC,201510,F,17,15,A,11,0110,1,GS-15,O,15,F,1,1,158700,00.0
IN01,AC,201611,C,17,12,A,08,0110,1,GS-12,H,15,F,1,1,083975,00.0
IN01,AA,201702,D,17,13,D,11,0110,1,GS-13,J,10,F,1,1,101116,07.7
IN01,AC,201511,D,17,12,A,08,0110,1,GS-12,I,10,F,1,1,090403,00.0
IN01,AA,201810,F,13,09,F,08,0110,1,GS-09,G,10,F,1,1,071537,18.9
IN01,AC,201810,G,17,12,A,08,0110,1,GS-12,G,15,F,1,1,079799,00.0
IN01,AA,201909,E,17,09,D,08,0110,1,GS-09,G,10,F,1,1,073013,05.3
IN01,AC,201909,D,17,11,A,11,0110,1,GS-11,H,15,F,1,1,081181,00.0
IN05,AA,201512,D,17,14,C,11,0110,1,GS-14,J,10,F,1,1,107325,03.3
IN05,AC,201702,D,17,12,A,56,0110,1,GS-12,G,15,F,1,1,072168,00.0
IN05,AC,201610,I,21,12,A,30,0110,1,GS-12,G,15,F,1,1,071012,00.0
IN07,AC,201612,D,17,12,D,06,0110,1,GS-12,H,15,F,1,1,086294,06.0
IN07,AC,201803,D,13,09,D,49,0110,1,GS-09,E,10,F,1,1,050598,06.3
IN07,AA,201605,E,17,11,D,08,0110,1,GS-11,H,10,F,1,1,082798,06.8
IN07,AC,201605,D,17,09,A,49,0110,1,GS-09,D,15,F,1,1,048968,00.7
IN07,AA,201511,F,13,12,F,06,0110,1,GS-12,I,10,F,1,1,097682,18.8
IN07,AD,201601,C,17,09,A,08,0110,1,GS-09,E,35,F,1,1,052642,00.0
IN07,AC,201907,B,17,09,A,06,0110,1,GS-09,E,15,F,1,1,055851,00.0
IN07,AC,201908,E,13,12,A,16,0110,1,GS-12,G,10,F,1,1,077082,00.0
IN07,AC,201909,B,13,07,A,08,0110,1,GS-07,D,15,F,1,1,045918,00.0
IN08,AC,201412,D,17,12,B,51,0110,1,GS-12,I,15,F,1,1,093264,02.7
IN08,AC,201802,E,21,11,A,51,0110,1,GS-11,F,20,F,2,1,068036,00.0
IN08,AC,201606,D,21,13,A,08,0110,1,GS-13,I,15,F,1,1,090779,00.0
IN08,AC,201610,D,17,12,A,51,0110,1,GS-12,G,15,F,1,1,077490,00.0
IN08,AC,201804,F,21,11,A,51,0110,1,GS-11,F,20,F,2,1,068036,00.0
IN08,AC,201601,C,17,11,A,08,0110,1,GS-11,F,20,F,2,1,063691,00.0
IN08,AC,201909,C,17,11,A,08,0110,1,GS-11,F,20,F,2,1,067956,00.0
IN27,AC,201612,C,13,11,C,22,0110,1,GS-11,F,15,F,1,1,061221,04.6
IN27,AA,201508,D,17,13,E,51,0110,1,GS-13,J,10,F,1,1,105960,11.5
IN27,AD,201809,E,17,11,A,51,0110,1,GS-11,F,35,F,1,1,068036,00.0
IN27,AC,201902,F,17,13,A,02,0110,1,GS-13,I,15,F,1,1,098842,00.0
IN27,AC,201904,F,13,07,A,51,0110,1,GS-07,D,15,F,1,1,047016,00.3
MC00,AA,201701,I,21,15,G,11,0110,1,GS-15,P,10,F,1,1,161900,24.7
MC00,AC,201502,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,052668,00.0
MC00,AC,201606,D,21,11,A,11,0110,1,GS-11,H,15,F,1,1,084044,00.9
MC00,AC,201701,D,17,11,A,11,0110,1,GS-11,F,15,F,1,1,068727,00.0
MC00,AA,201809,D,17,13,D,11,0110,1,GS-13,J,10,F,1,1,103435,06.9
MC00,AC,201905,K,21,15,A,11,0110,1,GS-15,P,20,P,2,1,166500,00.0
MC00,AC,201908,F,21,15,A,11,0110,1,GS-15,O,15,F,1,1,151633,00.0
MI00,AC,201701,E,21,,A,11,0110,1,MC-4B,I,15,F,1,1,095045,00.0
MI00,AC,201807,I,21,,E,11,0110,1,MC-3A,Q,15,F,1,1,172092,13.2
MI00,AC,201701,E,17,,C,11,0110,1,MC-4A,J,15,F,1,1,109840,04.9
MI00,AC,201701,D,21,,A,11,0110,1,MC-4A,J,15,F,1,1,101519,00.0
MI00,AC,201702,H,21,,D,11,0110,1,MC-2C,Q,15,F,1,1,175692,08.2
MI00,AC,201805,J,21,,A,11,0110,1,MC-3A,Q,15,F,1,1,172092,00.0
MI00,AC,201610,I,21,,A,11,0110,1,MC-2B,Q,15,F,1,1,176156,00.0
MI00,AC,201804,D,17,,A,11,0110,1,MC-4A,J,15,F,1,1,106000,00.0
MI00,AC,201701,E,21,,A,11,0110,1,MC-4B,J,15,F,1,1,104351,00.5
MI00,AC,201501,C,18,,A,11,0110,1,MC-3B,J,15,F,1,1,101522,00.0
MI00,AC,201904,F,21,,D,11,0110,1,MC-3B,L,15,F,1,1,123632,09.4
NF00,AD,201509,K,22,,D,51,0110,1,AD-04,P,48,F,2,1,167252,06.0
NU00,AD,201507,E,17,14,A,24,0110,1,GG-14,L,38,F,1,1,121635,00.0
NU00,AD,201508,E,17,14,E,24,0110,1,GG-14,J,38,F,1,1,107325,14.2
NU00,AD,201507,J,17,14,A,24,0110,1,GG-14,M,38,F,1,1,139523,00.0
NV11,AA,201512,F,21,15,F,15,0110,1,GS-15,L,10,F,1,1,126304,15.3
NV22,AC,201510,H,21,12,A,47,0110,1,GS-12,G,20,F,2,1,070192,00.0
NV22,AC,201510,C,17,13,C,51,0110,1,GS-13,I,10,F,1,1,090823,04.8
RF00,AA,201809,G,17,14,F,11,0110,1,GS-14,K,10,F,1,1,118410,18.1
SB00,AD,201506,E,04,,E,11,0110,1,AD-00,K,48,F,2,1,118057,10.4
SB00,AD,201811,C,17,,A,11,0110,1,AD-00,H,48,F,2,1,084266,00.0
SB00,AA,201610,C,17,13,D,11,0110,1,GS-13,I,10,F,1,1,092145,06.4
SB00,AD,201809,F,21,,D,11,0110,1,AD-00,N,48,F,2,1,145148,06.0
SB00,AD,201809,D,17,,A,11,0110,1,AD-00,J,48,F,2,1,103435,00.0
SB00,AA,201906,D,17,14,D,11,0110,1,GS-14,K,10,F,1,1,117191,08.3
SE00,AD,201504,E,21,,A,25,0110,1,ED-00,S,48,I,2,1,196866,00.0
SE00,AD,201504,K,22,,G,17,0110,1,ED-00,Z,48,I,2,1,,22.5
SE00,AC,201504,F,21,,A,11,0110,1,SK-14,R,15,F,1,1,184000,00.0
SE00,AD,201707,D,17,,D,11,0110,1,SK-14,P,40,F,2,1,163001,07.9
SE00,AD,201609,K,21,,A,42,0110,1,ED-00,S,48,I,2,1,197158,00.0
SE00,AC,201609,E,21,,D,11,0110,1,SK-14,P,15,F,1,1,163000,08.2
SE00,AC,201609,E,21,,E,11,0110,1,SK-14,R,15,F,1,1,184001,14.0
SE00,AD,201707,C,21,,D,11,0110,1,SK-14,P,40,F,2,1,163001,05.3
SE00,AD,201505,E,21,,E,36,0110,1,SK-14,S,40,F,2,1,193657,10.0
SE00,AC,201505,G,21,,E,11,0110,1,SK-12,L,15,F,1,1,127784,10.8
SE00,AC,201505,G,17,,E,36,0110,1,SK-14,S,15,F,1,1,190283,14.0
SE00,AD,201502,F,21,,A,47,0110,1,ED-00,S,48,I,2,1,199663,00.0
SE00,AC,201505,C,17,,D,11,0110,1,SK-11,J,15,F,1,1,106616,06.2
SE00,AD,201502,G,21,,A,42,0110,1,ED-00,T,48,I,2,1,202877,00.0
SE00,AD,201512,D,21,,A,11,0110,1,SK-14,R,40,F,2,1,184000,00.0
SE00,AD,201505,F,21,,E,11,0110,1,SK-14,P,40,F,2,1,163000,14.0
SE00,AC,201505,C,04,,B,11,0110,1,SK-12,J,15,F,1,1,100021,01.8
SE00,AD,201807,D,21,,A,11,0110,1,SK-14,R,40,F,2,1,184000,00.0
SE00,AD,201606,C,21,,A,11,0110,1,SK-14,P,30,F,1,1,163000,00.0
SE00,AC,201506,C,13,,D,11,0110,1,SK-12,L,15,F,1,1,123157,06.5
SE00,AD,201809,D,21,,A,11,0110,1,SK-14,R,40,F,2,1,184000,00.0
SE00,AC,201506,D,17,,E,17,0110,1,SK-14,Q,15,F,1,1,174477,11.2
SE00,AD,201807,D,17,,A,11,0110,1,SK-14,P,40,F,2,1,163000,00.0
SE00,AD,201506,F,21,,E,11,0110,1,SK-14,R,40,F,2,1,184000,14.0
SE00,AC,201606,D,17,,A,11,0110,1,SK-11,I,15,F,1,1,091898,00.0
SE00,AD,201506,F,21,,E,11,0110,1,SK-14,R,40,F,2,1,184000,14.0
SE00,AD,201506,H,21,,E,11,0110,1,SK-14,R,40,F,2,1,184000,14.0
SE00,AD,201506,E,21,,A,11,0110,1,ED-00,S,48,I,2,1,195301,00.0
SE00,AC,201506,H,21,,E,11,0110,1,SK-14,R,15,F,1,1,184000,14.0
SE00,AD,201503,I,21,,A,37,0110,1,ED-00,S,48,I,2,1,196824,00.0
SE00,AD,201607,G,21,,E,11,0110,1,SK-14,R,30,F,1,1,184001,14.0
SE00,AD,201708,D,21,,A,49,0110,1,SK-14,Q,40,F,2,1,175481,00.9
SE00,AD,201805,D,21,,D,11,0110,1,SK-14,P,40,F,2,1,163000,05.4
SE00,AC,201607,E,13,,E,06,0110,1,SK-12,N,15,F,1,1,144701,13.8
SE00,AC,201607,F,21,,E,11,0110,1,SK-14,R,15,F,1,1,184001,14.0
SE00,AD,201607,D,21,,A,11,0110,1,SK-14,P,30,F,1,1,163000,00.0
SE00,AD,201708,D,21,,C,11,0110,1,SK-14,R,40,F,2,1,184000,04.2
SE00,AC,201607,D,13,,E,17,0110,1,SK-13,O,15,F,1,1,153613,13.8
SE00,AC,201607,G,21,,E,11,0110,1,SK-14,R,15,F,1,1,184001,14.0
SE00,AC,201610,G,21,,D,11,0110,1,SK-12,N,10,F,1,1,145165,07.7
SE00,AD,201604,E,21,,A,04,0110,1,ED-00,R,48,I,2,1,188247,00.0
SE00,AA,201605,D,17,,D,11,0110,1,SK-12,L,15,F,1,1,128360,05.6
SE00,AC,201507,G,21,,E,11,0110,1,SK-14,R,15,F,1,1,184000,14.0
SE00,AC,201507,E,21,,F,11,0110,1,SK-16,T,15,F,1,1,206917,17.1
SE00,AD,201508,E,21,,D,11,0110,1,SK-14,P,40,F,2,1,163000,05.5
SE00,AC,201508,F,21,,C,11,0110,1,SK-16,T,15,F,1,1,200000,04.4
SE00,AC,201608,E,21,,A,11,0110,1,SK-12,L,15,F,1,1,123712,00.0
SE00,AD,201410,E,17,,E,11,0110,1,SK-07,D,35,F,1,1,048563,11.6
SE00,AC,201608,G,21,,E,11,0110,1,SK-14,S,15,F,1,1,190000,13.4
SE00,AD,201501,F,,,E,11,0110,1,SK-14,R,40,F,2,1,184000,10.8
SE00,AC,201608,C,17,,A,11,0110,1,SK-14,P,15,F,1,1,163000,00.0
SE00,AD,201608,F,21,,D,11,0110,1,SK-14,R,30,F,1,1,184001,05.8
SE00,AC,201410,F,17,,E,11,0110,1,SK-11,J,15,F,1,1,106616,14.0
SE00,AD,201511,F,21,,A,11,0110,1,SK-14,R,30,F,1,1,184000,00.0
SE00,AC,201410,I,21,,E,17,0110,1,SK-14,R,15,F,1,1,189159,14.0
SE00,AC,201410,H,17,,E,36,0110,1,SK-14,S,15,F,1,1,193657,14.0
SE00,AD,201608,E,17,,A,11,0110,1,ED-00,P,48,I,2,1,160300,00.0
SE00,AA,201511,F,21,,E,11,0110,1,SK-13,Q,10,F,1,1,170140,13.3
SE00,AD,201410,C,17,,A,11,0110,1,SK-09,E,35,F,1,1,059400,00.0
SE00,AC,201808,F,21,,E,06,0110,1,SK-14,R,15,F,1,1,187372,12.8
SE00,AC,201511,I,17,,A,36,0110,1,SK-13,P,15,F,1,1,168611,00.0
SE00,AC,201411,C,13,,C,11,0110,1,SK-11,H,15,F,1,1,083453,03.1
SE00,AD,201509,E,21,,A,42,0110,1,ED-00,R,48,I,2,1,184115,00.0
SE00,AD,201411,D,17,,D,11,0110,1,SK-09,F,35,F,1,1,063091,09.7
SE00,AD,201509,E,21,,D,11,0110,1,SK-14,P,40,F,2,1,163000,06.0
SE00,AD,201509,D,21,,A,11,0110,1,SK-14,P,40,F,2,1,163000,00.0
SE00,AC,201509,D,21,,D,36,0110,1,SK-14,S,15,F,1,1,193657,09.8
SE00,AD,201906,C,21,,A,11,0110,1,SK-14,P,40,P,2,1,163000,00.0
SE00,AD,201907,D,21,,D,11,0110,1,SK-14,P,40,F,2,1,163000,05.3
SE00,AD,201908,E,22,,D,11,0110,1,SK-14,R,40,F,2,1,184000,06.5
SK00,AC,201709,D,21,11,A,24,0110,1,GS-11,F,15,F,1,1,066510,00.0
SK00,AA,201604,D,17,13,D,24,0110,1,GS-13,I,10,F,1,1,095217,05.1
SK00,AA,201604,D,17,13,D,24,0110,1,GS-13,I,10,F,1,1,092145,05.0
SK00,AC,201909,H,17,13,E,24,0110,1,GS-13,L,10,F,1,1,128920,12.2
ST00,AA,201611,G,21,15,D,11,0110,1,GS-15,N,10,F,1,1,145162,08.0
ST00,AA,201609,H,01,,E,11,0110,1,ES-**,P,50,F,1,1,167497,10.3
ST00,AD,201610,J,21,,A,11,0110,1,ED-00,Z,48,F,2,1,,00.0
ST00,AC,201605,J,17,13,J,11,0110,1,GS-13,K,20,I,2,1,119794,35.1
ST00,AC,201608,F,17,13,A,11,0110,1,GS-13,I,15,F,1,1,092145,00.0
ST00,AC,201908,K,17,14,I,11,0110,1,GS-14,O,20,I,2,1,152352,30.6
ST00,AA,201909,H,21,14,E,11,0110,1,GS-14,O,10,F,1,1,152352,11.0
ST00,AD,201909,D,04,15,A,11,0110,1,GS-15,N,44,F,2,1,147038,00.0
SZ00,AC,201710,D,17,12,D,24,0110,1,GS-12,G,15,F,1,1,079720,07.5
SZ00,AC,201609,E,21,11,A,24,0110,1,GS-11,H,15,F,1,1,084044,00.0
SZ00,AC,201505,D,13,13,A,51,0110,1,GS-13,I,15,F,1,1,090823,00.0
SZ00,AC,201505,H,21,09,A,51,0110,1,GS-09,F,15,F,1,1,064955,00.0
SZ00,AC,201606,H,21,13,F,11,0110,1,GS-13,K,15,F,1,1,119794,15.2
SZ00,AC,201712,G,21,13,A,11,0110,1,GS-13,I,15,F,1,1,094796,00.0
SZ00,AC,201712,G,21,13,A,11,0110,1,GS-13,I,15,F,1,1,094796,00.0
SZ00,AC,201510,D,17,09,D,51,0110,1,GS-09,F,15,F,1,1,066710,06.8
SZ00,AC,201410,K,17,15,J,24,0110,1,GS-15,O,20,P,2,1,157100,38.3
SZ00,AC,201511,C,17,13,A,24,0110,1,GS-13,I,15,F,1,1,090823,00.0
SZ00,AC,201511,E,17,13,D,11,0110,1,GS-13,I,15,F,1,1,090823,05.0
SZ00,AC,201511,C,17,13,A,24,0110,1,GS-13,I,15,F,1,1,099905,00.3
SZ00,AC,201601,D,17,13,D,24,0110,1,GS-13,I,15,F,1,1,092145,05.2
SZ00,AC,201810,E,21,12,A,11,0110,1,GS-12,H,15,F,1,1,081548,00.0
SZ00,AC,201509,J,21,13,A,51,0110,1,GS-13,K,15,F,1,1,118069,00.0
SZ00,AC,201711,E,21,13,B,11,0110,1,GS-13,I,15,F,1,1,094796,02.2
SZ00,AC,201711,E,21,13,B,11,0110,1,GS-13,I,15,F,1,1,094796,02.2
SZ00,AC,201909,C,17,12,A,11,0110,1,GS-12,I,15,F,1,1,091740,00.0
SZ00,AC,201909,D,17,12,A,11,0110,1,GS-12,H,15,F,1,1,083398,00.0
TC00,AC,201611,C,17,09,A,11,0110,1,GS-09,E,20,F,2,1,053435,00.0
TC00,AC,201504,H,18,14,D,11,0110,1,GS-14,M,10,F,1,1,132368,05.5
TC00,AC,201611,C,17,09,B,11,0110,1,GS-09,E,20,F,2,1,055215,02.0
TC00,AA,201806,D,17,12,D,11,0110,1,GS-12,I,15,F,1,1,097858,07.2
TC00,AA,201701,E,17,13,D,11,0110,1,GS-13,I,15,F,1,1,094796,08.6
TC00,AC,201606,C,21,12,A,11,0110,1,GS-12,I,15,F,1,1,095570,00.0
TC00,AC,201606,D,21,12,A,11,0110,1,GS-12,I,15,F,1,1,098153,00.0
TC00,AC,201506,C,21,13,A,11,0110,1,GS-13,I,15,F,1,1,090823,00.0
TC00,AA,201709,D,17,12,D,11,0110,1,GS-12,H,10,F,1,1,087693,09.4
TC00,AC,201607,D,21,12,A,11,0110,1,GS-12,I,15,F,1,1,095570,00.0
TC00,AC,201607,E,21,12,A,11,0110,1,GS-12,I,15,F,1,1,095570,00.0
TC00,AC,201607,E,21,12,A,11,0110,1,GS-12,I,15,F,1,1,095570,00.0
TC00,AC,201610,D,14,09,A,11,0110,1,GS-09,E,20,F,2,1,058776,00.0
TC00,AA,201605,C,04,11,C,11,0110,1,GS-11,F,10,F,1,1,064650,03.7
TC00,AD,201511,J,21,15,C,11,0110,1,GS-15,O,40,P,2,1,158700,03.0
TC00,AC,201903,C,17,09,A,11,0110,1,GS-09,E,20,F,2,1,057510,00.0
TC00,AC,201904,C,17,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.1
TC00,AC,201907,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,102861,00.0
TC00,AC,201905,J,17,14,A,11,0110,1,GS-14,O,20,I,2,1,152352,00.0
TC00,AC,201905,D,17,13,C,11,0110,1,GS-13,L,15,F,1,1,122310,03.0
TC00,AC,201905,D,18,11,A,11,0110,1,GS-11,F,20,F,2,1,069581,00.0
TC00,AC,201906,D,21,12,A,11,0110,1,GS-12,J,15,F,1,1,102861,00.0
TC00,AC,201905,E,13,15,A,11,0110,1,GS-15,M,20,F,2,1,137849,00.0
TC00,AC,201909,F,17,15,F,11,0110,1,GS-15,P,20,F,2,1,160822,18.0
TD01,AC,201611,B,13,09,A,11,0110,1,GS-09,E,15,F,1,1,053435,00.0
TD01,AC,201612,C,14,09,A,25,0110,1,GS-09,E,15,F,1,1,053610,00.0
TD01,AC,201612,D,22,11,A,25,0110,1,GS-11,G,15,F,1,1,079996,00.0
TD01,AC,201707,B,13,07,A,25,0110,1,GS-07,E,15,F,1,1,053775,00.0
TD01,AC,201710,C,17,07,A,25,0110,1,GS-07,E,15,F,1,1,053775,00.0
TD01,AC,201606,C,13,07,A,25,0110,1,GS-07,D,15,F,1,1,043828,00.0
TD01,AC,201807,B,13,07,A,25,0110,1,GS-07,D,15,F,1,1,045707,00.0
TD01,AD,201712,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,054972,00.0
TD01,AC,201805,H,21,15,G,11,0110,1,GS-15,O,15,F,1,1,157253,23.2
TD01,AA,201604,G,14,12,F,11,0110,1,GS-12,I,10,F,1,1,098153,16.1
TD01,AC,201510,C,17,09,A,25,0110,1,GS-09,E,15,F,1,1,052914,00.0
TD01,AC,201701,D,17,09,A,25,0110,1,GS-09,E,15,F,1,1,054812,00.0
TD01,AA,201511,H,21,15,G,11,0110,1,GS-15,O,10,F,1,1,151496,22.2
TD01,AC,201511,C,17,09,A,25,0110,1,GS-09,E,15,F,1,1,052914,00.0
TD01,AC,201808,B,13,09,A,25,0110,1,GS-09,E,15,F,1,1,055909,00.0
TD01,AC,201602,E,22,12,A,11,0110,1,GS-12,G,15,F,1,1,077490,00.0
TD01,AD,201602,E,18,11,A,11,0110,1,GS-11,F,30,F,1,1,064650,00.0
TD01,AC,201902,F,17,13,D,11,0110,1,GS-13,L,10,F,1,1,128920,07.5
TD01,AC,201906,E,21,13,A,11,0110,1,GS-13,I,15,F,1,1,099172,00.0
