AGYSUB,SEP,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
HE36,SC,201906,E,21,14,D,24,0110,1,GS-14,M,10,F,1,1,132818,07.0
HE36,SC,201907,E,21,14,D,24,0110,1,GS-14,M,10,F,1,1,132818,09.9
HE38,SJ,201603,K,21,,A,24,0110,1,EI-00,E,48,I,2,1,052175,00.0
HE38,SJ,201806,G,21,,C,24,0110,1,EI-00,E,48,I,2,1,052175,03.8
HE38,SJ,201512,J,21,,A,24,0110,1,EI-00,E,48,I,2,1,052175,00.0
HE38,SA,201604,F,21,14,D,24,0110,1,GS-14,L,10,F,1,1,123406,05.9
HE38,SJ,201605,J,21,,A,37,0110,1,EI-00,E,48,I,2,1,052175,00.1
HE38,SA,201608,D,18,13,D,24,0110,1,GS-13,I,10,F,1,1,095217,06.6
HE38,SA,201901,E,21,14,B,24,0110,1,GS-14,L,15,F,1,1,122230,02.0
HE38,SJ,201905,K,22,,A,24,0110,1,EI-00,E,48,I,2,1,052175,00.0
HE39,SC,201806,E,21,,C,13,0110,1,RG-00,I,48,F,2,1,094685,04.8
HE39,SD,201504,J,21,,F,13,0110,1,RF-00,P,48,F,2,1,167029,17.0
HE39,SC,201505,D,21,,B,24,0110,1,RG-00,I,48,F,2,1,093851,01.7
HE39,SJ,201712,F,21,,C,13,0110,1,RG-00,I,48,F,2,1,093023,04.3
HE39,SC,201709,E,17,,C,13,0110,1,RG-00,I,48,F,2,1,096024,03.9
HE39,SC,201705,F,21,,E,13,0110,1,RG-00,K,48,F,2,1,117019,10.8
HE39,SJ,201708,E,21,,B,13,0110,1,AD-00,G,48,F,2,1,078229,02.0
HE39,SC,201708,E,21,,B,13,0110,1,AD-00,G,48,F,2,1,078229,02.0
HE39,SC,201610,D,17,13,D,13,0110,1,GS-13,H,10,F,1,1,088305,05.7
HE39,SJ,201508,D,17,,B,13,0110,1,AD-00,G,48,F,2,1,075792,01.9
HE39,SJ,201608,G,21,,C,13,0110,1,RG-00,J,48,F,2,1,104349,04.0
HE39,SJ,201608,D,21,,B,13,0110,1,AD-00,G,48,F,2,1,076736,01.9
HE39,SJ,201608,D,21,,B,13,0110,1,AD-00,G,48,F,2,1,074260,02.0
HE39,SJ,201808,F,21,,B,13,0110,1,AD-00,G,48,F,2,1,079626,02.0
HE39,SJ,201808,G,21,,A,06,0110,1,AD-00,G,48,F,2,1,079411,00.9
HE39,SC,201711,E,21,13,C,13,0110,1,GS-13,I,15,F,1,1,093023,03.3
HE39,SC,201906,D,21,,B,13,0110,1,AD-00,H,48,F,2,1,083676,02.8
HE39,SJ,201907,D,21,,B,13,0110,1,AD-00,H,48,F,2,1,081061,01.9
HE39,SC,201905,D,21,,B,13,0110,1,AD-00,H,48,F,2,1,081061,01.8
HE39,SC,201908,E,21,,B,13,0110,1,RG-00,J,48,F,2,1,108828,02.6
HE39,SJ,201908,G,21,,C,13,0110,1,AD-00,H,48,F,2,1,083676,03.0
HE39,SC,201908,G,21,14,E,13,0110,1,GS-14,M,10,F,1,1,132280,14.5
HE70,SD,201606,K,17,13,J,24,0110,1,GS-13,K,10,F,1,1,119794,41.9
HE70,SC,201702,D,17,13,C,24,0110,1,GS-13,J,10,F,1,1,107435,04.6
HE70,SD,201901,J,14,14,J,24,0110,1,GS-14,N,10,F,1,1,148967,37.3
HFHA,SC,201706,B,13,,A,11,0110,1,EL-05,D,20,F,2,1,044850,00.6
HFHA,SD,201606,K,21,,J,11,0110,1,EL-15,U,10,F,1,1,222889,42.1
HFHA,SA,201610,G,21,,D,11,0110,1,EL-13,O,10,F,1,1,154287,07.7
HFHA,SD,201801,K,17,,G,11,0110,1,EL-15,T,10,F,1,1,208031,23.3
HFHA,SC,201701,D,21,,C,11,0110,1,EL-13,N,10,F,1,1,144150,03.6
HFHA,SC,201410,C,17,,B,11,0110,1,EL-07,E,15,F,1,1,051458,01.6
HFHA,SC,201501,B,13,,B,11,0110,1,EL-07,G,15,F,1,1,073639,01.5
HFHA,SA,201511,F,21,,E,11,0110,1,EL-14,Q,10,F,1,1,170973,13.3
HFHA,SC,201501,C,13,,C,11,0110,1,EL-07,F,15,F,1,1,060765,03.7
HFHA,SA,201812,G,21,,E,11,0110,1,LL-01,W,10,F,1,1,263252,13.8
HFHA,SC,201908,E,21,,B,11,0110,1,EL-12,N,15,F,1,1,143927,02.3
HFHI,SC,201502,F,21,,C,11,0110,1,EL-15,T,10,F,1,1,209641,03.2
HSAA,SA,201501,G,17,15,E,11,0110,1,GS-15,N,10,F,1,1,143079,13.5
HSAA,SD,201501,J,17,15,I,11,0110,1,GS-15,O,10,F,1,1,157100,34.6
HSAB,SC,201611,E,07,14,E,11,0110,1,GS-14,K,10,F,1,1,112517,14.2
HSAB,SD,201803,J,17,15,F,11,0110,1,GS-15,P,10,F,1,1,161746,17.3
HSAB,SA,201805,H,21,15,G,11,0110,1,GS-15,O,10,F,1,1,157253,23.2
HSAB,SA,201605,G,17,14,E,11,0110,1,GS-14,N,10,F,1,1,141555,12.8
HSAB,SC,201808,E,17,14,D,11,0110,1,GS-14,K,15,F,1,1,118410,09.1
HSAB,SA,201511,H,22,15,F,11,0110,1,GS-15,N,10,F,1,1,147288,18.6
HSAB,SA,201810,D,13,12,D,11,0110,1,GS-12,I,10,F,1,1,092421,09.3
HSAC,SC,201707,C,17,13,C,11,0110,1,GS-13,I,10,F,1,1,097956,03.1
HSAC,SC,201512,C,17,13,D,11,0110,1,GS-13,I,10,F,1,1,093851,07.5
HSAC,SA,201802,D,17,13,B,11,0110,1,GS-13,J,15,F,1,1,100203,02.5
HSAC,SA,201712,E,13,13,D,11,0110,1,GS-13,J,10,F,1,1,104275,07.8
HSAC,SD,201705,I,17,15,F,11,0110,1,GS-15,O,10,F,1,1,153730,16.7
HSAC,SC,201604,C,17,13,D,11,0110,1,GS-13,I,10,F,1,1,095217,05.2
HSAC,SC,201501,C,14,12,B,11,0110,1,GS-12,G,15,F,1,1,075621,01.8
HSAC,SA,201509,D,17,12,B,11,0110,1,GS-12,G,15,F,1,1,076378,01.8
HSAC,SA,201903,I,21,14,E,11,0110,1,GS-14,N,10,F,1,1,144538,10.1
HSAC,SA,201905,D,17,13,D,11,0110,1,GS-13,J,10,F,1,1,102477,05.1
HSBB,SA,201908,F,17,13,E,11,0110,1,GS-13,J,10,F,1,1,109088,13.8
HSBC,SA,201710,C,13,,D,51,0110,1,SV-I,G,38,F,1,1,079688,05.8
HSBC,SA,201502,D,17,,B,51,0110,1,SV-I,G,38,F,1,1,074123,01.5
HSBC,SA,201610,C,13,,D,51,0110,1,SV-I,G,38,F,1,1,078962,06.4
HSBC,SA,201605,H,21,,D,51,0110,1,SV-K,P,38,F,1,1,164393,06.7
HSBC,SA,201602,D,09,,D,51,0110,1,SV-I,G,38,F,1,1,077458,07.6
HSBD,SA,201902,C,13,11,B,11,0110,1,GS-11,F,15,F,1,1,068036,01.0
HSCA,SA,201609,H,17,15,H,51,0110,1,GS-15,O,10,F,1,1,153702,27.8
HSCB,SA,201707,E,17,15,B,11,0110,1,GS-15,N,10,F,1,1,144945,01.8
HSCB,SJ,201811,I,18,13,I,11,0110,1,GS-13,L,20,F,2,1,126062,31.6
HSCB,SA,201903,E,17,13,C,11,0110,1,GS-13,L,10,F,1,1,128920,03.5
HSCB,SA,201909,D,17,13,C,11,0110,1,GS-13,J,15,F,1,1,109088,04.8
HU03,SD,201410,K,14,14,J,42,0110,1,GS-14,M,10,F,1,1,135434,43.0
HU03,SC,201902,D,13,12,C,42,0110,1,GS-12,H,10,F,1,1,080806,03.7
HU03,SA,201905,E,04,12,D,11,0110,1,GS-12,I,10,F,1,1,094520,08.7
HU04,SC,201801,D,04,12,D,13,0110,1,GS-12,H,10,F,1,1,082195,07.3
HU04,SD,201709,K,17,14,J,13,0110,1,GS-14,M,10,F,1,1,138296,40.4
HU04,SC,201507,E,04,12,D,13,0110,1,GS-12,G,10,F,1,1,078238,05.6
HU04,SC,201810,E,17,13,E,06,0110,1,GS-13,J,10,F,1,1,108622,12.0
HU05,SD,201803,K,04,14,H,17,0110,1,GS-14,N,10,F,1,1,148096,28.8
HU06,SC,201506,C,04,12,C,48,0110,1,GS-12,G,10,F,1,1,076669,04.8
HU09,SA,201806,D,13,09,C,13,0110,1,GS-09,F,10,F,1,1,067308,03.7
HU09,SD,201701,K,18,13,J,06,0110,1,GS-13,L,10,F,1,1,122549,47.6
HUMM,SD,201802,K,20,14,F,11,0110,1,GS-14,N,10,F,1,1,145148,19.0
HUMM,SD,201803,K,04,15,F,11,0110,1,GS-15,P,10,F,1,1,164200,19.2
HUMM,SA,201606,F,21,13,B,11,0110,1,GS-13,I,15,F,1,1,098289,02.7
HURR,SA,201512,F,21,14,C,11,0110,1,GS-14,J,10,F,1,1,107325,04.3
HURR,SD,201709,J,21,14,D,11,0110,1,GS-14,N,10,F,1,1,145629,05.0
HURR,SK,201604,K,17,15,J,11,0110,1,GS-15,P,10,F,1,1,160300,43.7
HURR,SA,201508,G,21,14,C,11,0110,1,GS-14,L,10,F,1,1,125213,04.1
HUTT,SA,201710,F,04,14,D,11,0110,1,GS-14,N,10,F,1,1,145629,06.4
HUTT,SA,201902,G,21,14,E,11,0110,1,GS-14,O,10,F,1,1,152352,13.6
IN01,SD,201806,J,21,13,D,08,0110,1,GS-13,J,10,F,1,1,104380,05.0
IN01,SC,201807,D,17,13,D,11,0110,1,GS-13,J,10,F,1,1,100203,05.5
IN01,SA,201805,F,21,13,D,11,0110,1,GS-13,J,10,F,1,1,109900,09.1
IN01,SD,201812,K,21,14,E,11,0110,1,GS-14,N,10,F,1,1,148967,14.8
IN01,SC,201901,D,17,13,D,17,0110,1,GS-13,J,10,F,1,1,104744,06.8
IN05,SD,201510,J,17,14,J,32,0110,1,GS-14,L,10,F,1,1,128223,37.6
IN05,SA,201902,F,21,13,D,08,0110,1,GS-13,K,10,F,1,1,116225,07.8
IN05,SC,201909,E,17,14,D,35,0110,1,GS-14,K,10,P,2,1,115833,07.1
IN07,SA,201606,G,13,12,F,06,0110,1,GS-12,I,10,F,1,1,098984,19.3
IN07,SC,201807,E,17,12,D,49,0110,1,GS-12,H,10,F,1,1,083159,07.8
IN07,SD,201712,J,21,13,G,08,0110,1,GS-13,J,10,F,1,1,108463,23.2
IN07,SD,201704,J,13,12,J,16,0110,1,GS-12,I,10,F,1,1,093821,38.3
IN07,SF,201811,I,13,12,H,06,0110,1,GS-12,J,10,F,1,1,103234,25.4
IN07,SC,201712,E,17,11,D,08,0110,1,GS-11,F,10,F,1,1,069576,07.8
IN07,SD,201605,J,17,13,I,49,0110,1,GS-13,J,10,F,1,1,109781,34.5
IN07,SA,201601,H,17,12,F,06,0110,1,GS-12,I,10,F,1,1,093908,17.3
IN07,SD,201804,J,17,13,I,08,0110,1,GS-13,L,10,F,1,1,123358,30.1
IN07,SD,201809,K,17,12,J,06,0110,1,GS-12,J,10,F,1,1,103234,41.1
IN07,SD,201509,J,21,13,H,08,0110,1,GS-13,K,10,F,1,1,113467,27.1
IN07,SD,201906,J,17,14,I,08,0110,1,GS-14,N,10,F,1,1,148794,33.8
IN07,SB,201908,E,13,11,D,49,0110,1,GS-11,F,10,F,1,1,062236,07.7
IN08,SA,201701,E,17,13,E,51,0110,1,GS-13,J,10,F,1,1,101361,10.0
IN08,SA,201701,D,17,11,B,08,0110,1,GS-11,F,20,F,2,1,067402,01.0
IN08,SA,201502,D,17,12,B,51,0110,1,GS-12,I,15,F,1,1,094203,02.8
IN08,SA,201606,H,17,13,D,51,0110,1,GS-13,I,10,F,1,1,095217,08.3
IN08,SA,201701,G,13,13,F,51,0110,1,GS-13,J,10,F,1,1,107505,16.5
IN08,SC,201601,C,14,11,C,30,0110,1,GS-11,F,20,F,2,1,063196,03.1
IN08,SJ,201411,D,17,11,C,08,0110,1,GS-11,F,20,I,2,1,062228,03.1
IN15,SD,201612,J,21,14,E,51,0110,1,GS-14,L,10,F,1,1,127036,12.1
IN15,SA,201802,D,17,13,D,51,0110,1,GS-13,J,10,F,1,1,103435,05.4
IN15,SC,201807,E,13,11,D,06,0110,1,GS-11,G,10,F,1,1,071422,08.3
IN27,SA,201504,E,17,13,C,51,0110,1,GS-13,I,15,F,1,1,090823,04.1
IN27,SD,201811,K,21,15,J,51,0110,1,GS-15,P,10,F,1,1,161746,38.3
IN27,SD,201601,K,21,15,J,51,0110,1,GS-15,O,10,F,1,1,158700,43.5
IN27,SA,201808,E,17,14,E,51,0110,1,GS-14,L,10,F,1,1,126049,14.6
IN27,SC,201902,D,17,14,C,51,0110,1,GS-14,K,10,F,1,1,117191,04.6
MC00,SD,201802,K,21,15,E,11,0110,1,GS-15,P,10,F,1,1,164200,12.4
MC00,SD,201803,I,13,13,I,11,0110,1,GS-13,L,10,F,1,1,126062,34.4
MC00,SD,201803,I,17,13,I,11,0110,1,GS-13,L,10,F,1,1,126062,32.5
MI00,SC,201710,E,17,,E,11,0110,1,MC-3B,J,10,F,1,1,100819,10.7
MI00,SC,201501,K,21,,B,11,0110,1,MC-2C,P,15,F,1,1,166650,02.1
MI00,SC,201809,D,18,,C,11,0110,1,MC-3A,L,10,F,1,1,125585,03.7
MI00,SA,201601,F,21,,C,11,0110,1,MC-3B,K,10,F,1,1,114163,03.3
MI00,SC,201907,I,21,,E,11,0110,1,MC-2C,R,10,F,1,1,184330,10.6
MI00,SC,201905,E,21,,C,11,0110,1,MC-4A,L,10,F,1,1,128872,04.5
MI00,SC,201908,E,17,,D,11,0110,1,MC-3B,L,15,F,1,1,121060,06.8
MI00,SD,201908,J,21,,D,11,0110,1,MC-3A,Q,10,F,1,1,175534,09.8
NF00,SJ,201609,K,22,,D,51,0110,1,AD-04,P,48,F,2,1,169686,06.9
NF00,SJ,201609,K,22,,D,51,0110,1,AD-04,P,48,F,2,1,169686,06.9
NF00,SD,201706,J,21,14,H,51,0110,1,GS-14,N,10,F,1,1,145629,28.9
NU00,SC,201504,C,13,13,D,24,0110,1,GG-13,I,38,F,1,1,090823,06.3
NU00,SA,201411,C,13,14,D,24,0110,1,GG-14,J,38,F,1,1,106263,06.6
NV12,SD,201812,J,14,15,J,51,0110,1,GS-15,P,10,F,1,1,161746,35.3
NV19,SD,201509,H,17,13,H,12,0110,1,GS-13,J,10,F,1,1,102943,26.1
NV19,SE,201509,H,17,13,I,12,0110,1,GS-13,J,10,F,1,1,102943,31.0
NV22,SC,201609,H,21,14,F,47,0110,1,GS-14,L,10,F,1,1,129723,18.9
NV22,SA,201505,E,21,12,B,47,0110,1,GS-12,G,20,F,2,1,074873,02.8
NV22,SC,201608,H,21,12,C,47,0110,1,GS-12,G,20,F,2,1,071012,03.5
NV22,SA,201602,C,17,13,D,51,0110,1,GS-13,I,10,F,1,1,092145,05.1
NV22,SD,201903,K,17,15,J,51,0110,1,GS-15,P,10,F,1,1,167625,37.7
NV24,SD,201704,K,21,,J,24,0110,1,ND-05,N,10,F,1,1,149543,36.6
RF00,SA,201909,G,17,14,F,11,0110,1,GS-14,L,10,F,1,1,125005,19.2
SB00,SD,201504,K,21,,H,11,0110,1,AD-00,M,48,F,2,1,138871,27.8
SE00,SC,201703,G,18,,F,11,0110,1,SK-17,V,10,F,1,1,240100,16.6
SE00,SC,201504,C,17,,D,11,0110,1,SK-13,J,10,F,1,1,106563,05.0
SE00,SJ,201412,E,17,,C,11,0110,1,SK-14,Q,40,F,2,1,172078,03.9
SE00,SC,201611,K,21,,A,42,0110,1,ED-00,S,48,I,2,1,197158,00.1
SE00,SC,201504,H,21,,E,11,0110,1,SK-16,U,15,F,1,1,223649,11.9
SE00,SC,201806,H,21,,D,11,0110,1,SK-17,V,10,F,1,1,243500,06.3
SE00,SC,201609,G,15,,D,11,0110,1,SO-02,V,10,F,1,1,248292,09.0
SE00,SC,201806,H,17,,C,08,0110,1,SK-14,T,10,F,1,1,204111,03.9
SE00,SC,201612,G,22,,C,11,0110,1,SK-17,U,15,F,1,1,237700,04.3
SE00,SJ,201707,G,22,,B,11,0110,1,SK-14,T,40,F,2,1,203908,02.9
SE00,SJ,201609,F,21,,A,42,0110,1,ED-00,R,48,I,2,1,184115,00.9
SE00,SA,201707,E,13,,C,11,0110,1,SK-14,S,40,F,2,1,190806,03.9
SE00,SD,201505,K,21,,J,11,0110,1,SK-14,S,10,F,1,1,195361,36.2
SE00,SC,201512,D,17,,C,11,0110,1,SK-13,M,40,F,2,1,137571,03.3
SE00,SC,201706,C,13,,B,11,0110,1,SK-13,N,15,F,1,1,144555,02.0
SE00,SJ,201706,F,21,,B,11,0110,1,ED-00,S,48,I,2,1,195301,02.0
SE00,SC,201706,D,17,,B,11,0110,1,SK-11,G,15,F,1,1,078039,02.7
SE00,SC,201807,E,21,,C,11,0110,1,SK-14,T,10,F,1,1,208584,04.4
SE00,SC,201807,G,21,,B,11,0110,1,SK-14,T,15,F,1,1,205432,01.9
SE00,SJ,201807,H,21,,E,11,0110,1,EX-04,O,46,F,2,1,155500,12.1
SE00,SJ,201704,K,22,,G,17,0110,1,ED-00,Z,48,I,2,1,,24.4
SE00,SJ,201704,F,21,,B,25,0110,1,ED-00,S,48,I,2,1,196866,01.9
SE00,SC,201709,G,21,,B,11,0110,1,SK-14,R,15,F,1,1,180671,02.3
SE00,SC,201702,E,21,,C,11,0110,1,SK-14,S,10,F,1,1,192680,03.9
SE00,SJ,201702,H,21,,B,42,0110,1,ED-00,T,48,I,2,1,202877,01.9
SE00,SJ,201702,J,21,,B,37,0110,1,ED-00,S,48,I,2,1,196824,01.8
SE00,SJ,201607,H,21,,B,11,0110,1,SK-14,S,40,F,2,1,198204,02.0
SE00,SC,201702,E,17,,A,42,0110,1,ED-00,R,48,I,2,1,187996,00.5
SE00,SC,201607,D,21,,A,11,0110,1,SK-14,P,40,F,2,1,165372,00.8
SE00,SJ,201805,F,21,,C,11,0110,1,SK-14,T,40,F,2,1,208584,03.9
SE00,SC,201607,C,21,,B,11,0110,1,SK-14,Q,40,F,2,1,177198,01.9
SE00,SC,201607,F,21,,B,11,0110,1,SK-16,T,15,F,1,1,216226,01.0
SE00,SC,201705,F,21,,D,11,0110,1,SK-14,S,40,F,2,1,194975,06.4
SE00,SC,201510,C,13,,A,11,0110,1,SK-11,H,15,F,1,1,084288,00.9
SE00,SC,201605,H,21,,B,11,0110,1,ED-00,Z,48,I,2,1,,02.6
SE00,SC,201604,G,21,,A,11,0110,1,SK-14,R,15,F,1,1,186677,00.7
SE00,SA,201610,H,17,,H,11,0110,1,SK-15,T,10,F,1,1,213219,29.3
SE00,SC,201510,G,21,,A,11,0110,1,SK-12,L,15,F,1,1,127784,00.4
SE00,SJ,201804,F,21,,B,04,0110,1,ED-00,R,48,I,2,1,188247,01.9
SE00,SJ,201809,E,21,,C,11,0110,1,SK-14,T,40,F,2,1,208584,03.9
SE00,SC,201608,C,17,,B,11,0110,1,SK-12,I,15,F,1,1,090913,02.0
SE00,SC,201410,K,22,,G,11,0110,1,SK-16,T,40,F,2,1,202000,21.9
SE00,SJ,201608,D,21,,B,36,0110,1,SK-14,T,40,F,2,1,207671,01.9
SE00,SA,201608,G,17,,C,11,0110,1,SK-14,S,40,F,2,1,194004,03.9
SE00,SC,201509,D,21,,B,11,0110,1,SK-14,Q,40,F,2,1,176368,01.2
SE00,SC,201509,D,13,,C,11,0110,1,SK-14,P,15,F,1,1,161547,03.0
SE00,SC,201509,G,18,,E,11,0110,1,SK-17,U,10,F,1,1,231511,13.2
SE00,SC,201602,E,17,,C,11,0110,1,SK-12,I,15,F,1,1,090913,03.3
SE00,SJ,201602,F,21,,A,47,0110,1,ED-00,S,48,I,2,1,199663,00.9
SE00,SC,201902,G,21,,D,11,0110,1,SO-02,V,10,F,1,1,254286,09.4
SE00,SJ,201905,E,21,,C,36,0110,1,SK-14,T,40,F,2,1,218623,04.0
SE00,SC,201905,G,21,,B,11,0110,1,SK-14,T,15,F,1,1,210717,02.8
SK00,SC,201706,D,17,13,D,24,0110,1,GS-13,I,10,F,1,1,097956,07.3
SK00,SC,201705,D,13,13,D,24,0110,1,GS-13,I,10,F,1,1,097956,07.7
SK00,SD,201601,J,17,14,J,24,0110,1,GS-14,M,10,F,1,1,139523,41.2
SK00,SA,201511,H,21,15,G,24,0110,1,GS-15,O,10,F,1,1,151496,22.2
SK00,SD,201904,K,17,14,J,24,0110,1,GS-14,O,10,F,1,1,152352,42.9
SK00,SA,201906,D,17,13,D,24,0110,1,GS-13,J,10,F,1,1,109088,08.3
ST00,SD,201612,K,17,15,J,11,0110,1,GS-15,P,10,F,1,1,160300,43.1
ST00,SC,201707,D,13,14,D,11,0110,1,GS-14,K,10,F,1,1,119489,06.9
ST00,SJ,201710,J,21,,A,11,0110,1,ED-00,Z,48,F,2,1,,00.9
ST00,SA,201502,H,21,14,F,11,0110,1,GS-14,M,10,F,1,1,132368,17.3
ST00,SA,201512,F,21,14,F,11,0110,1,GS-14,L,10,F,1,1,125213,15.3
ST00,SJ,201505,G,21,14,C,11,0110,1,GS-14,K,42,F,2,1,114480,03.2
ST00,SJ,201801,D,21,15,C,11,0110,1,GS-15,P,42,F,2,1,164200,03.4
ST00,SD,201712,K,13,15,J,11,0110,1,GS-15,P,10,F,1,1,161900,41.4
ST00,SC,201506,D,06,07,C,11,0110,1,GS-07,D,20,F,2,1,048796,03.2
ST00,SD,201506,J,17,14,J,11,0110,1,GS-14,M,10,F,1,1,139523,35.8
ST00,SC,201503,I,17,,C,11,0110,1,ES-**,Q,55,F,1,1,179700,04.5
ST00,SJ,201702,G,17,15,D,11,0110,1,GS-15,P,42,F,2,1,161900,06.3
ST00,SJ,201607,I,21,,B,11,0110,1,ED-00,Z,48,F,2,1,,02.0
ST00,SC,201708,G,21,15,D,11,0110,1,GS-15,N,10,F,1,1,149337,08.7
ST00,SC,201701,D,17,14,D,11,0110,1,GS-14,K,10,F,1,1,115755,07.4
ST00,SA,201410,G,21,14,C,11,0110,1,GS-14,J,42,F,2,1,109804,04.2
ST00,SC,201602,I,21,15,C,11,0110,1,GS-15,P,42,F,2,1,160300,03.4
SZ00,SD,201611,K,21,15,J,11,0110,1,GS-15,P,10,F,1,1,160300,52.0
SZ00,SA,201805,E,17,13,E,11,0110,1,GS-13,J,15,F,1,1,103435,10.0
SZ00,SA,201605,D,17,13,D,11,0110,1,GS-13,I,15,F,1,1,092145,05.6
SZ00,SJ,201610,K,17,15,J,24,0110,1,GS-15,P,20,P,2,1,160300,40.3
SZ00,SA,201605,J,21,14,F,24,0110,1,GS-14,N,10,F,1,1,141555,19.6
SZ00,SD,201508,K,21,15,H,11,0110,1,GS-15,O,10,F,1,1,158700,27.2
SZ00,SA,201809,G,17,13,F,24,0110,1,GS-13,J,10,F,1,1,109900,18.1
SZ00,SD,201410,K,17,15,J,24,0110,1,GS-15,O,10,F,1,1,157100,38.3
SZ00,SL,201809,I,21,13,F,24,0110,1,GS-13,L,15,F,1,1,126062,17.5
SZ00,SA,201808,E,13,13,C,51,0110,1,GS-13,J,10,F,1,1,106668,03.3
SZ00,SC,201602,H,21,09,A,51,0110,1,GS-09,F,15,F,1,1,065899,00.8
SZ00,SD,201812,J,13,13,J,24,0110,1,GS-13,L,10,F,1,1,126062,39.0
SZ00,SA,201903,D,17,13,C,24,0110,1,GS-13,J,10,F,1,1,109088,03.3
TC00,SC,201412,D,17,13,D,11,0110,1,GS-13,I,10,F,1,1,092922,06.2
TC00,SD,201504,J,21,15,I,11,0110,1,GS-15,O,10,F,1,1,158700,32.9
TC00,SC,201512,F,21,14,D,11,0110,1,GS-14,L,10,F,1,1,128790,07.3
TC00,SJ,201606,D,17,11,C,11,0110,1,GS-11,F,20,F,2,1,068960,04.7
TC00,SC,201606,C,17,11,B,11,0110,1,GS-11,G,20,F,2,1,073270,02.7
TC00,SC,201807,D,17,12,D,11,0110,1,GS-12,H,10,F,1,1,081548,05.8
TC00,SD,201811,K,18,14,J,11,0110,1,GS-14,N,10,F,1,1,148967,36.1
TC00,SA,201704,C,17,12,D,11,0110,1,GS-12,H,15,F,1,1,082377,05.6
TC00,SA,201701,E,21,12,A,11,0110,1,GS-12,I,15,F,1,1,098153,00.5
TC00,SC,201503,I,21,,A,11,0110,1,ES-**,Q,50,F,1,1,177000,00.5
TC00,SD,201604,K,21,15,E,11,0110,1,GS-15,N,10,F,1,1,145162,14.9
TC00,SC,201610,F,21,15,E,11,0110,1,GS-15,N,10,F,1,1,145162,11.1
TC00,SD,201510,J,17,13,J,11,0110,1,GS-13,K,10,F,1,1,118069,40.8
TC00,SD,201601,J,21,14,J,11,0110,1,GS-14,M,10,F,1,1,139523,35.8
TC00,SA,201410,G,21,14,F,11,0110,1,GS-14,M,10,F,1,1,131053,15.3
TC00,SC,201509,C,17,12,C,11,0110,1,GS-12,H,10,F,1,1,081471,04.6
TC00,SC,201711,D,14,09,B,11,0110,1,GS-09,E,20,F,2,1,054972,01.4
TC00,SC,201812,K,21,15,D,11,0110,1,GS-15,P,40,I,2,1,164200,06.2
TC00,SD,201901,J,17,14,J,11,0110,1,GS-14,N,10,F,1,1,148967,38.3
TC00,SA,201903,D,17,12,E,11,0110,1,GS-12,I,10,F,1,1,094520,10.9
TC00,SA,201905,D,04,13,D,11,0110,1,GS-13,I,10,F,1,1,099172,06.7
TC00,SD,201906,J,17,13,J,11,0110,1,GS-13,L,10,F,1,1,128920,39.2
TC00,SC,201906,C,14,11,C,11,0110,1,GS-11,G,20,P,2,1,074221,04.0
TC00,SA,201906,E,21,14,C,11,0110,1,GS-14,L,10,F,1,1,128911,04.9
TC00,SF,201907,E,17,12,D,11,0110,1,GS-12,I,10,F,1,1,097300,08.8
TC00,SC,201906,C,17,11,B,11,0110,1,GS-11,G,20,F,2,1,074221,02.6
TC00,SC,201909,F,17,14,E,11,0110,1,GS-14,L,10,F,1,1,128911,12.8
TC00,SJ,201909,J,17,14,A,11,0110,1,GS-14,O,20,I,2,1,152352,00.3
TC00,SC,201909,C,14,11,C,11,0110,1,GS-11,F,20,F,2,1,069581,03.3
TD01,SA,201701,I,13,15,G,11,0110,1,GS-15,P,10,F,1,1,161900,24.7
TD01,SD,201701,J,18,14,J,25,0110,1,GS-14,N,10,F,1,1,142021,36.2
TD01,SD,201701,K,14,14,J,11,0110,1,GM-14,N,10,F,1,1,141555,41.2
TD01,SC,201707,C,13,11,C,25,0110,1,GS-11,F,10,F,1,1,068527,03.8
TD01,SC,201802,D,17,09,B,25,0110,1,GS-09,E,15,I,2,1,059636,02.0
TD01,SC,201803,D,13,12,C,48,0110,1,GS-12,G,10,I,2,1,074228,04.3
TD01,SJ,201506,D,17,09,B,25,0110,1,GS-09,E,20,F,2,1,059968,01.9
TD01,SC,201704,E,17,14,E,25,0110,1,GS-14,L,10,P,2,1,122865,10.4
TD01,SA,201701,H,21,15,G,11,0110,1,GS-15,O,10,F,1,1,153702,20.8
TD01,SD,201503,J,21,15,F,11,0110,1,GS-15,N,10,F,1,1,143079,15.7
TD01,SC,201708,C,14,09,A,25,0110,1,GS-09,E,15,F,1,1,054812,00.7
TD01,SD,201801,K,22,14,H,25,0110,1,GS-14,N,10,F,1,1,148108,26.6
TD01,SC,201903,B,13,09,B,25,0110,1,GS-09,F,15,F,1,1,060845,01.7
TD01,SC,201907,C,17,09,B,25,0110,1,GS-09,F,15,F,1,1,060845,01.8
TD03,SD,201703,K,21,,H,11,0110,1,FV-K,Q,38,F,1,1,174474,27.2
TD03,SD,201710,J,17,,J,11,0110,1,FV-J,N,38,F,1,1,140833,38.4
TD03,SA,201606,F,17,,B,11,0110,1,FV-J,N,38,F,1,1,144690,01.4
