AGYSUB,ACC,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,STEMOCC,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
FD00,AA,202009,I,21,14,G,11,0110,1,CG-14,Q,0110,10,F,1,1,170800,24.3
FD00,AC,202003,G,17,11,F,11,0110,1,CG-11,J,0110,15,F,1,1,102570,17.7
FD00,AC,202203,D,17,14,D,29,0110,1,CG-14,O,0110,10,F,1,1,150696,06.3
FD00,AD,202008,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,052888,00.7
FD00,AD,202107,C,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,053904,00.6
FD00,AA,202207,C,17,09,C,11,0110,1,CG-09,H,0110,10,F,1,1,084772,04.1
FD00,AC,202108,E,21,13,C,11,0110,1,CG-13,R,0110,15,F,1,1,183952,03.0
FD00,AC,202008,F,21,13,D,11,0110,1,CG-13,O,0110,15,F,1,1,152527,08.6
FD00,AD,202008,B,13,07,B,11,0110,1,CG-07,E,0110,40,F,2,1,052888,01.6
FD00,AD,202204,B,13,07,B,11,0110,1,CG-07,E,0110,40,F,2,1,055381,02.8
FD00,AC,202207,C,17,11,B,11,0110,1,CG-11,H,0110,15,F,1,1,087229,02.7
FD00,AD,202004,B,21,07,A,48,0110,1,CG-07,D,0110,40,F,2,1,049591,00.0
FD00,AD,202103,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,053904,00.0
FD00,AD,202008,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,052888,00.0
FD00,AD,202008,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,052888,00.0
FD00,AD,202009,C,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,052888,00.0
FD00,AC,202009,D,22,14,A,11,0110,1,CG-14,R,0110,15,F,1,1,185939,00.0
FD00,AD,202009,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,052888,00.0
FD00,AD,202009,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,052888,00.0
FD00,AD,202102,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,053904,00.0
FD00,AD,202102,B,13,07,A,29,0110,1,CG-07,D,0110,40,F,2,1,045334,00.0
FD00,AC,202106,E,21,12,A,11,0110,1,CG-12,O,0110,15,F,1,1,154687,00.0
FD00,AD,202107,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,053904,00.0
FD00,AC,202108,D,22,13,A,11,0110,1,CG-13,Q,0110,15,F,1,1,174400,00.0
FD00,AC,202108,D,17,12,A,11,0110,1,CG-12,O,0110,15,F,1,1,154687,00.0
FD00,AC,202108,D,21,12,A,11,0110,1,CG-12,O,0110,15,F,1,1,154687,00.0
FD00,AC,202108,G,21,13,A,11,0110,1,CG-13,Q,0110,15,F,1,1,174400,00.0
FD00,AC,202110,C,13,09,A,11,0110,1,CG-09,F,0110,15,F,1,1,065656,00.0
FD00,AD,202204,B,13,07,A,13,0110,1,CG-07,D,0110,40,F,2,1,049561,00.0
FD00,AD,202206,B,13,07,A,17,0110,1,CG-07,E,0110,40,F,2,1,051713,00.0
FD00,AD,202305,B,13,07,A,48,0110,1,CG-07,E,0110,40,F,2,1,054795,00.0
FD00,AC,202305,E,22,12,A,11,0110,1,CG-12,P,0110,15,F,1,1,167288,00.0
FD00,AD,202306,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,058247,00.0
FD00,AD,202306,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,058247,00.0
FD00,AD,202307,B,04,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,058247,00.0
FD00,AD,202307,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,058247,00.0
FD00,AC,202309,D,17,12,A,11,0110,1,CG-12,P,0110,15,F,1,1,167288,00.0
FD00,AD,202309,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,058247,00.0
FD00,AD,202309,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,058247,00.0
FD00,AD,202309,B,13,07,A,11,0110,1,CG-07,E,0110,40,F,2,1,058247,00.0
FL00,AA,202008,C,17,,D,51,0110,1,VH-39,J,0110,10,F,1,1,,05.4
FL00,AC,202207,D,17,,A,51,0110,1,VH-40,P,0110,15,F,1,1,,00.0
FL00,AD,202208,C,17,,A,08,0110,1,VH-38,I,0110,38,F,1,1,,00.0
FRFT,AC,202101,H,21,,D,11,0110,1,CN-71,U,0110,10,F,1,1,238407,09.4
FRFT,AC,202104,E,21,,A,11,0110,1,CN-60,R,0110,15,F,1,1,183257,00.0
FRFT,AC,202307,D,21,,A,26,0110,1,CN-52,O,0110,15,F,1,1,150120,00.0
FRFT,AC,202204,E,21,,D,11,0110,1,CN-60,S,0110,10,F,1,1,197019,09.7
FRFT,AC,202012,F,17,,D,11,0110,1,CN-60,N,0110,15,F,1,1,140000,07.5
FRFT,AA,202004,F,17,,D,11,0110,1,CN-60,Q,0110,10,F,1,1,172000,05.7
FRFT,AC,202211,F,04,,D,11,0110,1,CN-53,Q,0110,15,F,1,1,170560,06.9
FRFT,AC,202009,D,17,,B,11,0110,1,CN-52,J,0110,15,F,1,1,100000,02.2
FRFT,AC,202306,E,17,,D,11,0110,1,CN-60,S,0110,10,F,1,1,195104,06.8
FRFT,AC,202306,E,04,,C,11,0110,1,CN-60,T,0110,10,F,1,1,204509,04.3
FRFT,AC,202008,C,13,,C,11,0110,1,CN-51,H,0110,15,F,1,1,082903,03.1
FRFT,AC,202210,E,21,,D,11,0110,1,CN-71,T,0110,15,F,1,1,203929,05.1
FRFT,AC,202109,C,04,,A,11,0110,1,CN-51,H,0110,15,F,1,1,085946,00.8
FRFT,AC,202109,D,21,,C,11,0110,1,CN-60,Q,0110,10,F,1,1,171088,03.0
FRFT,AC,202308,C,04,,C,06,0110,1,CN-51,J,0110,15,F,1,1,109640,04.3
FRFT,AD,202005,B,13,,A,11,0110,1,CN-30,E,0110,40,F,2,1,055000,00.0
FRFT,AD,202007,C,17,,B,11,0110,1,CN-40,G,0110,40,F,2,1,071651,02.3
FRFT,AD,202007,B,13,,A,11,0110,1,CN-30,F,0110,40,F,2,1,064743,00.0
FRFT,AC,202009,E,21,,B,11,0110,1,CN-52,M,0110,15,F,1,1,133640,02.0
FRFT,AD,202106,B,13,,A,11,0110,1,CN-30,F,0110,40,F,2,1,067080,00.0
FRFT,AD,202106,B,13,,A,11,0110,1,CN-30,F,0110,40,F,2,1,067080,00.0
FRFT,AC,202107,D,04,,A,11,0110,1,CN-51,I,0110,15,F,1,1,094618,00.0
FRFT,AD,202107,B,13,,A,11,0110,1,CN-30,F,0110,40,F,2,1,069093,00.0
FRFT,AD,202107,B,13,,A,11,0110,1,CN-30,F,0110,40,F,2,1,069093,00.0
FRFT,AC,202108,C,17,,C,11,0110,1,CN-51,H,0110,15,F,1,1,087772,03.1
FRFT,AC,202108,D,21,,B,11,0110,1,CN-53,O,0110,15,F,1,1,159383,02.8
FRFT,AC,202108,G,21,,F,11,0110,1,CN-60,T,0110,15,F,1,1,201729,17.0
FRFT,AC,202108,E,04,,A,11,0110,1,CN-60,R,0110,15,F,1,1,183390,00.0
FRFT,AC,202202,B,13,,B,11,0110,1,CN-51,H,0110,15,F,1,1,085781,02.3
FRFT,AC,202205,I,21,,A,11,0110,1,CN-60,T,0110,15,F,1,1,201612,00.0
FRFT,AC,202206,C,21,,A,11,0110,1,CN-52,N,0110,15,F,1,1,141051,00.0
FRFT,AC,202207,C,21,,A,11,0110,1,CN-52,N,0110,15,F,1,1,141051,00.0
FRFT,AC,202208,C,17,,A,11,0110,1,CN-51,H,0110,15,F,1,1,088354,00.0
FRFT,AC,202208,D,21,,A,11,0110,1,CN-52,N,0110,15,F,1,1,141051,00.0
FRFT,AC,202208,C,17,,A,11,0110,1,CN-53,K,0110,15,F,1,1,115578,00.0
FRFT,AD,202210,D,17,,A,11,0110,1,CN-30,F,0110,40,F,2,1,067657,00.0
FRFT,AC,202302,G,21,,A,11,0110,1,CN-60,T,0110,15,F,1,1,209182,00.0
FRFT,AC,202304,C,17,,C,37,0110,1,CN-53,I,0110,15,F,1,1,097599,03.8
FRFT,AD,202306,B,13,,A,11,0110,1,CN-30,G,0110,40,F,2,1,071483,00.0
FRFT,AD,202307,B,13,,A,11,0110,1,CN-30,G,0110,40,F,2,1,071483,00.0
FRFT,AD,202307,B,12,,A,11,0110,1,CN-30,G,0110,40,F,2,1,071483,00.0
FRFT,AC,202307,D,21,,A,11,0110,1,CN-60,T,0110,15,F,1,1,212445,00.0
FRFT,AD,202308,C,13,,A,11,0110,1,CN-30,G,0110,40,F,2,1,073861,00.0
FRFT,AD,202308,B,13,,A,11,0110,1,CN-30,G,0110,40,F,2,1,071483,00.0
FRFT,AC,202308,D,21,,A,24,0110,1,CN-52,P,0110,15,F,1,1,160656,00.0
FRFT,AD,202308,B,13,,A,11,0110,1,CN-30,G,0110,40,F,2,1,071483,00.0
FT00,AE,202104,G,21,,A,11,0110,1,ES-**,R,0110,55,F,1,1,183100,00.0
FT00,AE,202303,F,21,,E,11,0110,1,ES-**,T,0110,50,F,1,1,212100,13.6
FT00,AC,202008,D,13,13,C,11,0110,1,GS-13,M,0110,10,F,1,1,133465,04.0
FT00,AC,202108,D,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,134798,00.0
FT00,AD,202001,E,21,,B,11,0110,1,EF-00,M,0110,48,F,2,1,138572,01.0
FT00,AC,202006,D,21,14,A,11,0110,1,GS-14,M,0110,15,F,1,1,137491,00.0
FT00,AC,202006,D,15,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,112240,00.0
FT00,AC,202006,C,21,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,112240,00.0
FT00,AC,202007,D,21,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,112240,00.0
FT00,AC,202008,C,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,133465,00.0
FT00,AC,202008,D,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,133465,00.0
FT00,AC,202106,E,21,14,A,11,0110,1,GS-14,O,0110,15,F,1,1,159286,00.0
FT00,AC,202206,D,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
FT00,AC,202206,D,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
FT00,AC,202207,C,21,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,117505,00.0
FT00,AC,202207,D,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
FT00,AC,202208,D,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
FT00,AD,202208,K,17,,A,11,0110,1,EF-00,N,0110,48,I,2,1,146757,00.0
FT00,AC,202208,C,21,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,116788,00.0
FT00,AC,202208,C,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
FT00,AC,202209,D,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
FT00,AC,202209,D,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
FT00,AC,202210,D,21,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,116788,00.0
FT00,AC,202307,C,21,13,A,11,0110,1,GS-13,N,0110,15,F,1,1,145617,00.0
FT00,AC,202308,D,21,13,A,11,0110,1,GS-13,N,0110,15,F,1,1,145617,00.0
FT00,AC,202308,C,21,13,A,45,0110,1,GS-13,L,0110,15,F,1,1,128043,00.0
FT00,AC,202308,D,21,13,A,17,0110,1,GS-13,N,0110,15,F,1,1,142650,00.0
FT00,AC,202309,C,21,13,A,11,0110,1,GS-13,N,0110,15,F,1,1,145617,00.0
FT00,AC,202309,D,21,13,A,11,0110,1,GS-13,N,0110,15,F,1,1,145617,00.0
GB**,AD,202308,B,17,09,A,11,0110,1,GS-09,F,0110,35,F,1,1,064957,00.0
GB00,AA,202201,C,17,13,D,11,0110,1,GS-13,K,0110,10,F,1,1,113944,05.2
GB00,AC,202103,C,17,11,C,11,0110,1,GS-11,G,0110,15,F,1,1,072750,04.1
GB00,AD,202011,D,17,13,A,11,0110,1,GS-13,J,0110,40,F,2,1,102663,00.0
GB00,AC,202106,E,17,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,087198,00.0
GB00,AC,202108,D,17,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,103690,00.0
GY00,AC,202108,G,21,14,A,26,0110,1,GG-14,K,0110,15,F,1,1,119562,00.0
HE10,AC,202307,H,21,15,F,11,0110,1,GS-15,R,0110,15,F,1,1,183500,17.9
HE10,AC,202004,D,21,14,A,11,0110,1,GS-14,L,0110,15,F,1,1,121316,00.0
HE10,AC,202005,D,21,14,A,11,0110,1,GS-14,N,0110,15,F,1,1,145578,00.0
HE10,AC,202007,D,21,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,112930,00.0
HE10,AC,202101,C,21,12,A,11,0110,1,GS-12,H,0110,15,F,1,1,087198,00.0
HE10,AC,202106,E,21,13,A,11,0110,1,GS-13,M,0110,15,F,1,1,134798,00.0
HE10,AC,202107,D,21,13,A,11,0110,1,GS-13,J,0110,15,F,1,1,103690,00.0
HE10,AC,202303,C,21,12,A,11,0110,1,GS-12,I,0110,15,F,1,1,094199,00.0
HE10,AC,202308,D,14,14,A,11,0110,1,GS-14,M,0110,15,F,1,1,132368,00.0
HE33,AD,202306,K,22,,A,42,0110,1,EI-00,G,0110,48,I,2,1,078001,00.0
HE33,AD,202306,J,21,,A,26,0110,1,EI-00,G,0110,48,I,2,1,078001,00.0
HE33,AD,202007,D,17,,A,24,0110,1,RG-00,E,0110,48,F,2,1,059534,00.0
HE33,AD,202111,D,21,,A,24,0110,1,RG-00,J,0110,48,F,2,1,103690,00.0
HE33,AD,202306,K,22,,A,25,0110,1,EI-00,G,0110,48,I,2,1,078001,00.0
HE33,AD,202306,H,15,,A,51,0110,1,EI-00,G,0110,48,I,2,1,078001,00.0
HE33,AD,202306,F,21,,A,17,0110,1,EI-00,G,0110,48,I,2,1,078001,00.0
HE34,AC,202304,F,21,14,F,24,0110,1,GS-14,P,0110,10,F,1,1,167663,17.6
HE34,AC,202012,F,17,14,F,24,0110,1,GS-14,N,0110,10,F,1,1,141534,19.0
HE34,AC,202304,G,17,14,F,06,0110,1,GS-14,N,0110,10,F,1,1,143750,15.0
HE34,AC,202109,F,21,13,C,24,0110,1,GS-13,J,0110,15,F,1,1,103690,04.3
HE34,AC,202109,G,21,13,A,24,0110,1,GS-13,M,0110,15,F,1,1,134798,00.0
HE34,AC,202110,H,17,13,A,24,0110,1,GS-13,J,0110,15,F,1,1,103690,00.0
HE36,AD,202012,G,21,,F,24,0110,1,RF-00,S,0110,48,F,2,1,198000,16.2
HE36,AD,201910,G,21,,F,24,0110,1,RF-00,S,0110,48,F,2,1,190000,17.4
HE36,AC,202006,E,17,14,D,24,0110,1,GS-14,L,0110,10,F,1,1,125360,09.3
HE36,AC,201911,D,17,12,D,24,0110,1,GS-12,I,0110,10,F,1,1,091740,05.3
HE36,AC,202009,D,21,13,D,24,0110,1,GS-13,L,0110,10,F,1,1,123198,05.2
HE36,AC,202109,F,21,,B,26,0110,1,AD-00,N,0110,15,F,1,1,144432,02.2
HE36,AD,201910,C,17,09,A,24,0110,1,GS-09,E,0110,35,F,1,1,057510,00.0
HE36,AD,202007,C,20,,A,24,0110,1,RG-00,K,0110,48,F,2,1,112240,00.0
HE36,AD,202107,D,21,,A,24,0110,1,RG-00,K,0110,48,F,2,1,113362,00.0
HE36,AC,202008,C,17,,A,24,0110,1,AD-00,J,0110,15,F,1,1,101000,00.0
HE36,AD,202008,D,20,,A,24,0110,1,RG-00,K,0110,48,F,2,1,112240,00.0
HE36,AD,202008,C,20,,A,24,0110,1,RG-00,K,0110,48,F,2,1,112240,00.0
HE36,AD,202009,D,20,,A,24,0110,1,RG-00,K,0110,48,F,2,1,112240,00.0
HE36,AC,202012,B,17,,A,24,0110,1,AD-00,G,0110,15,F,1,1,079711,00.0
HE36,AD,202105,D,21,,A,24,0110,1,RG-00,J,0110,48,F,2,1,103690,00.0
HE36,AD,202108,D,21,,A,24,0110,1,RG-00,K,0110,48,F,2,1,113362,00.0
HE36,AD,202202,C,17,09,A,24,0110,1,GS-09,F,0110,35,F,1,1,061947,00.0
HE36,AD,202206,B,17,09,A,24,0110,1,GS-09,F,0110,35,F,1,1,061947,00.0
HE36,AD,202308,D,21,,A,24,0110,1,RG-00,L,0110,48,F,2,1,122459,00.0
HE38,AD,202205,K,21,,A,24,0110,1,EI-00,E,0110,48,I,2,1,052175,00.0
HE38,AD,202205,J,21,,A,24,0110,1,EI-00,E,0110,48,I,2,1,052175,00.0
HE38,AD,202001,I,21,,A,24,0110,1,EI-00,E,0110,48,I,2,1,052175,00.0
HE38,AD,202004,F,21,,A,24,0110,1,EI-00,E,0110,48,I,2,1,052175,00.0
HE38,AD,202107,G,21,,A,24,0110,1,EI-00,E,0110,48,I,2,1,052175,00.0
HE38,AC,202201,J,21,13,A,24,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
HE39,AC,202202,I,21,14,A,13,0110,1,GS-14,O,0110,15,F,1,1,152998,00.0
HE39,AD,201910,E,21,,B,13,0110,1,RG-00,I,0110,48,F,2,1,093282,02.3
HE39,AC,202010,D,21,13,B,13,0110,1,GS-13,K,0110,15,F,1,1,115342,01.8
HE39,AD,202112,E,21,,A,13,0110,1,RG-00,I,0110,48,F,2,1,097078,00.0
HE39,AD,202302,F,21,,A,13,0110,1,AD-00,I,0110,48,F,2,1,096213,00.0
HE39,AD,202008,C,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,086219,00.0
HE39,AD,202209,C,21,,A,13,0110,1,AD-00,I,0110,48,F,2,1,092132,00.0
HE39,AD,202008,C,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,086219,00.0
HE39,AD,202008,C,21,,A,08,0110,1,AD-00,H,0110,48,F,2,1,089727,00.0
HE39,AD,202101,H,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,087082,00.0
HE39,AD,202108,D,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,087082,00.0
HE39,AD,202108,D,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,087082,00.0
HE39,AD,202108,D,04,,A,13,0110,1,AD-00,H,0110,48,F,2,1,087082,00.0
HE39,AD,202108,D,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,087082,00.0
HE39,AD,202109,D,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,087082,00.0
HE39,AD,202208,D,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,089340,00.0
HE39,AD,202208,E,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,089340,00.0
HE39,AD,202208,D,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,089340,00.0
HE39,AD,202208,E,21,,A,13,0110,1,AD-00,H,0110,48,F,2,1,089340,00.0
HE39,AC,202209,E,17,12,A,13,0110,1,GS-12,H,0110,20,F,2,1,083755,00.0
HE39,AC,202211,C,21,13,A,13,0110,1,GS-13,I,0110,15,F,1,1,099595,00.0
HE39,AD,202308,C,21,,A,13,0110,1,AD-00,I,0110,48,F,2,1,093297,00.0
HE39,AD,202308,D,21,,A,13,0110,1,AD-00,I,0110,48,F,2,1,093297,00.0
HE39,AD,202308,D,21,,A,13,0110,1,AD-00,I,0110,48,F,2,1,093297,00.0
HE39,AD,202309,D,21,,A,13,0110,1,AD-00,I,0110,48,F,2,1,093297,00.0
HE39,AD,202309,D,21,,A,36,0110,1,AD-00,H,0110,48,F,2,1,088352,00.0
HE39,AD,202309,E,21,,A,13,0110,1,AD-00,I,0110,48,F,2,1,093297,00.0
HE39,AD,202309,D,21,,A,13,0110,1,AD-00,I,0110,48,F,2,1,093297,00.0
HE70,AC,202304,E,17,13,A,06,0110,1,GS-13,N,0110,15,F,1,1,148255,00.0
HE70,AC,202211,F,17,13,A,13,0110,1,GS-13,J,0110,15,F,1,1,109554,00.0
HE70,AA,202304,E,13,12,E,10,0110,1,GS-12,J,0110,10,F,1,1,109072,12.6
HE70,AC,202301,E,17,13,D,48,0110,1,GS-13,K,0110,15,F,1,1,113963,08.8
HE70,AC,202308,D,17,13,A,46,0110,1,GS-13,I,0110,15,F,1,1,098496,00.0
HE70,AC,202001,D,17,11,A,24,0110,1,GS-11,G,0110,15,F,1,1,074431,00.0
HE70,AC,202002,D,17,13,A,24,0110,1,GS-13,K,0110,15,F,1,1,112930,00.0
HE70,AC,202205,C,17,12,D,24,0110,1,GS-12,H,0110,15,F,1,1,089834,05.1
HE70,AC,202012,C,21,13,A,24,0110,1,GS-13,J,0110,15,F,1,1,102663,00.0
HE70,AC,202106,E,21,12,A,24,0110,1,GS-12,K,0110,15,F,1,1,113362,00.0
HE70,AC,202106,E,21,11,A,24,0110,1,GS-11,G,0110,15,F,1,1,072750,00.0
HE70,AC,202109,F,21,11,A,24,0110,1,GS-11,H,0110,15,F,1,1,084879,00.0
HE70,AC,202111,C,17,11,A,24,0110,1,GS-11,G,0110,15,F,1,1,072750,00.0
HE70,AC,202201,G,21,13,A,24,0110,1,GS-13,M,0110,15,F,1,1,138868,00.0
HE70,AC,202201,E,17,13,A,24,0110,1,GS-13,J,0110,15,F,1,1,106823,00.0
HE70,AC,202205,C,17,11,A,24,0110,1,GS-11,G,0110,15,F,1,1,074950,00.0
HE70,AC,202205,D,21,11,A,24,0110,1,GS-11,G,0110,15,F,1,1,074950,00.0
HE70,AC,202209,C,17,12,A,24,0110,1,GS-12,K,0110,15,F,1,1,110798,00.0
HE70,AC,202211,F,21,13,A,06,0110,1,GS-13,M,0110,15,F,1,1,135248,00.0
HE70,AC,202302,D,17,13,A,21,0110,1,GS-13,K,0110,15,F,1,1,111628,00.0
HE70,AC,202303,D,21,13,A,48,0110,1,GS-13,J,0110,15,F,1,1,100948,00.0
HE70,AC,202304,C,17,13,A,11,0110,1,GS-13,K,0110,15,F,1,1,112015,00.0
HE70,AC,202304,D,17,11,A,37,0110,1,GS-11,G,0110,15,F,1,1,071995,00.0
HE70,AC,202306,C,17,12,A,04,0110,1,GS-12,H,0110,15,F,1,1,084181,00.0
HE70,AC,202306,C,21,13,A,04,0110,1,GS-13,J,0110,15,F,1,1,102673,00.0
HE70,AC,202307,E,21,13,A,25,0110,1,GS-13,K,0110,15,F,1,1,110798,00.0
HE70,AC,202307,E,17,13,A,53,0110,1,GS-13,L,0110,15,F,1,1,128043,00.0
HE70,AC,202307,F,17,13,A,35,0110,1,GS-13,I,0110,15,F,1,1,099451,00.0
HE70,AC,202307,G,17,13,A,12,0110,1,GS-13,J,0110,15,F,1,1,105062,00.0
HE70,AC,202307,D,21,13,A,50,0110,1,GS-13,J,0110,15,F,1,1,100026,00.0
HE70,AC,202307,C,21,13,A,36,0110,1,GS-13,N,0110,15,F,1,1,141977,00.0
HE70,AC,202309,G,21,13,A,06,0110,1,GS-13,M,0110,15,F,1,1,133781,00.0
HE90,AA,202110,C,17,11,B,11,0110,1,GS-11,G,0110,15,F,1,1,072750,01.5
HFHA,AC,202010,J,21,,A,11,0110,1,EL-15,V,0110,15,F,1,1,251000,00.0
HFHA,AC,202107,H,21,,F,11,0110,1,EL-14,T,0110,10,F,1,1,207270,18.9
HFHA,AC,202108,E,21,,A,11,0110,1,EL-12,O,0110,15,F,1,1,155250,00.0
HFHA,AA,202110,G,17,,E,11,0110,1,EL-14,S,0110,10,F,1,1,193450,10.4
HFHA,AC,202108,E,21,,A,11,0110,1,LL-01,Z,0110,15,F,1,1,,00.0
HFHA,AC,202001,E,21,,E,11,0110,1,EL-14,S,0110,10,F,1,1,192104,12.1
HFHA,AA,202111,E,17,,D,11,0110,1,EL-12,M,0110,10,F,1,1,130728,06.3
HFHA,AC,202207,D,21,,A,11,0110,1,EL-12,P,0110,15,F,1,1,160218,00.0
HFHA,AC,202304,F,21,,C,11,0110,1,EL-15,U,0110,10,F,1,1,220000,03.6
HFHA,AC,202003,C,17,,A,11,0110,1,EL-09,F,0110,15,F,1,1,067482,00.0
HFHA,AC,202003,C,17,,A,11,0110,1,EL-09,G,0110,15,F,1,1,070000,00.0
HFHA,AC,202006,D,21,,A,11,0110,1,EL-12,O,0110,15,F,1,1,150000,00.0
HFHA,AC,202007,D,21,,A,11,0110,1,EL-12,O,0110,15,F,1,1,150000,00.0
HFHA,AC,202007,D,21,,A,11,0110,1,EL-12,O,0110,15,F,1,1,150000,00.0
HFHA,AC,202008,B,13,,A,11,0110,1,EL-07,E,0110,20,F,2,1,057000,00.0
HFHA,AC,202009,B,13,,A,11,0110,1,EL-07,E,0110,20,F,2,1,055000,00.0
HFHA,AC,202104,C,13,,A,11,0110,1,EL-07,E,0110,20,F,2,1,052849,00.9
HFHA,AC,202210,B,17,,A,11,0110,1,EL-09,F,0110,20,F,2,1,069494,00.0
HFHA,AC,202106,D,21,,A,11,0110,1,EL-12,O,0110,15,F,1,1,155250,00.0
HFHA,AC,202107,C,21,,A,11,0110,1,EL-12,O,0110,15,F,1,1,155250,00.0
HFHA,AC,202107,D,21,,A,11,0110,1,EL-12,O,0110,15,F,1,1,155250,00.0
HFHA,AC,202107,C,21,,A,11,0110,1,EL-12,O,0110,15,F,1,1,155250,00.0
HFHA,AC,202107,C,21,,A,11,0110,1,EL-12,O,0110,15,F,1,1,155250,00.0
HFHA,AC,202107,D,21,,A,11,0110,1,EL-12,O,0110,15,F,1,1,155250,00.0
HFHA,AC,202207,C,21,,A,11,0110,1,EL-12,P,0110,15,F,1,1,160218,00.0
HFHA,AC,202207,D,21,,A,11,0110,1,EL-12,P,0110,15,F,1,1,160218,00.0
HFHA,AC,202207,B,21,,A,11,0110,1,EL-12,P,0110,15,F,1,1,160218,00.0
HFHA,AC,202207,C,21,,A,11,0110,1,EL-12,P,0110,15,F,1,1,160218,00.0
HFHA,AC,202209,B,13,,A,11,0110,1,EL-07,E,0110,20,F,2,1,058000,00.0
HFHA,AC,202209,E,17,,A,11,0110,1,EL-09,F,0110,20,F,2,1,069494,00.0
HFHA,AC,202209,B,13,,A,11,0110,1,EL-07,E,0110,20,F,2,1,058000,00.0
HFHA,AC,202209,B,13,,A,11,0110,1,EL-07,E,0110,20,F,2,1,058000,00.0
HFHA,AC,202306,B,17,,A,11,0110,1,EL-09,G,0110,20,F,2,1,070550,00.0
HFHA,AC,202306,D,21,,A,11,0110,1,EL-12,P,0110,15,F,1,1,167500,00.0
HFHA,AC,202307,C,17,,A,11,0110,1,EL-09,G,0110,15,F,1,1,073549,00.0
HFHA,AC,202307,E,21,,A,11,0110,1,EL-12,P,0110,15,F,1,1,167500,00.0
HFHA,AC,202002,K,17,,G,11,0110,1,EL-15,T,0110,20,F,2,1,210000,22.8
HSAA,AC,202110,F,13,15,F,11,0110,1,GS-15,N,0110,15,F,1,1,144128,15.2
HSAA,AA,202211,H,17,15,G,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,21.3
HSAB,AA,202203,F,17,13,E,11,0110,1,GS-13,K,0110,10,F,1,1,117505,14.1
HSAB,AA,202203,G,04,13,B,11,0110,1,GS-13,J,0110,10,F,1,1,106823,02.8
HSAB,AC,202212,F,17,13,E,24,0110,1,GS-13,K,0110,10,F,1,1,117505,13.3
HSAB,AA,202208,H,21,15,E,11,0110,1,GS-15,Q,0110,10,F,1,1,176300,12.6
HSAB,AC,202304,F,17,14,A,11,0110,1,GS-14,M,0110,15,F,1,1,132368,00.0
HSAB,AC,202002,E,21,13,C,11,0110,1,GS-13,J,0110,15,F,1,1,109508,04.8
